session_id	 user_id	 study_name	 session_date	 session_status	 creation_date	 last_update_date	  previous_session_id	 previous_session_schema	 referrer	  study_url	 user_agent
15180983	11900756	alexandersanchez.exemplars10	14Dec2021 21:47:36	null	14Dec2021 21:47:36	NULL 	15180922	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15180994	11900784	alexandersanchez.exemplars10	14Dec2021 21:51:05	null	14Dec2021 21:51:05	NULL 	2662038323	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181007	11900788	alexandersanchez.exemplars10	14Dec2021 21:55:42	null	14Dec2021 21:55:42	NULL 	15181005	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181024	11900778	alexandersanchez.exemplars10	14Dec2021 22:01:44	null	14Dec2021 22:01:44	NULL 	15180974	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15181030	11900780	alexandersanchez.exemplars10	14Dec2021 22:02:42	null	14Dec2021 22:02:42	NULL 	15180989	r	https://iu.instructure.com/courses/1991390/assignments/12043495?module_item_id=23772673	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15
15181032	11900771	alexandersanchez.exemplars10	14Dec2021 22:05:00	null	14Dec2021 22:05:00	NULL 	15180963	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181037	11900795	alexandersanchez.exemplars10	14Dec2021 22:09:38	null	14Dec2021 22:09:38	NULL 	2662038634	s	https://eatingrecoverycenter.litmos.com/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181064	11900753	alexandersanchez.exemplars10	14Dec2021 22:15:13	null	14Dec2021 22:15:13	NULL 	15181034	r	https://university.apple.com/au/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15
15181069	11900793	alexandersanchez.exemplars10	14Dec2021 22:16:39	null	14Dec2021 22:16:39	NULL 	15181067	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181086	11900730	alexandersanchez.exemplars10	14Dec2021 22:19:51	null	14Dec2021 22:19:51	NULL 	0	null	https://implicit.harvard.edu/implicit/research/registration/Register.jsp	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181100	11900807	alexandersanchez.exemplars10	14Dec2021 22:29:08	null	14Dec2021 22:29:08	NULL 	2662038955	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181118	11900634	alexandersanchez.exemplars10	14Dec2021 22:35:11	null	14Dec2021 22:35:11	NULL 	15181102	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181132	11898878	alexandersanchez.exemplars10	14Dec2021 22:43:05	null	14Dec2021 22:43:05	NULL 	0	null	https://implicit.harvard.edu/implicit/research/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181153	11900790	alexandersanchez.exemplars10	14Dec2021 22:53:43	null	14Dec2021 22:53:43	NULL 	15181115	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181161	11900815	alexandersanchez.exemplars10	14Dec2021 22:56:27	null	14Dec2021 22:56:27	NULL 	2662039234	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36
15181165	11900816	alexandersanchez.exemplars10	14Dec2021 22:58:53	null	14Dec2021 22:58:53	NULL 	2662039250	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
15181185	11900819	alexandersanchez.exemplars10	14Dec2021 23:13:07	null	14Dec2021 23:13:07	NULL 	15181183	r	https://amobee.litmos.com/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15
15181191	11900818	alexandersanchez.exemplars10	14Dec2021 23:15:45	null	14Dec2021 23:15:45	NULL 	2662039387	s	https://implicit.harvard.edu/implicit/research/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (X11; CrOS x86_64 14150.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.124 Safari/537.36
15181200	11900534	alexandersanchez.exemplars10	14Dec2021 23:21:37	null	14Dec2021 23:21:37	NULL 	0	null	https://implicit.harvard.edu/implicit/research/registration/Register.jsp	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181208	11900822	alexandersanchez.exemplars10	14Dec2021 23:27:32	null	14Dec2021 23:27:32	NULL 	15181190	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15
15181256	11899405	alexandersanchez.exemplars10	15Dec2021 00:08:20	null	15Dec2021 00:08:20	NULL 	0	null	https://implicit.harvard.edu/implicit/research/registration/Register.jsp	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36
15181290	11900839	alexandersanchez.exemplars10	15Dec2021 00:26:58	null	15Dec2021 00:26:58	NULL 	15181267	r	https://ssmhealth.sabacloud.com/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 ADFS-SSO-DS ADFS-SSO-DS
15181314	11900850	alexandersanchez.exemplars10	15Dec2021 00:40:19	null	15Dec2021 00:40:19	NULL 	2662040191	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181317	11900853	alexandersanchez.exemplars10	15Dec2021 00:41:46	null	15Dec2021 00:41:46	NULL 	2662040208	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181325	11900854	alexandersanchez.exemplars10	15Dec2021 00:46:29	null	15Dec2021 00:46:29	NULL 	2662040257	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0
15181326	11900852	alexandersanchez.exemplars10	15Dec2021 00:46:47	null	15Dec2021 00:46:47	NULL 	15181316	r	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15
15181373	11898860	alexandersanchez.exemplars10	15Dec2021 01:11:27	null	15Dec2021 01:11:27	NULL 	15181371	r	https://implicit.harvard.edu/implicit/research/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181377	11780678	alexandersanchez.exemplars10	15Dec2021 01:12:19	null	15Dec2021 01:12:19	NULL 	2662040490	s	https://www.google.com/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15181413	11900866	alexandersanchez.exemplars10	15Dec2021 01:24:55	null	15Dec2021 01:24:55	NULL 	2662040546	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15181463	11900870	alexandersanchez.exemplars10	15Dec2021 01:47:44	null	15Dec2021 01:47:44	NULL 	2662040740	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.34
15181466	11900228	alexandersanchez.exemplars10	15Dec2021 01:48:32	null	15Dec2021 01:48:32	NULL 	0	null	https://implicit.harvard.edu/implicit/research/registration/Register.jsp	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181479	11900875	alexandersanchez.exemplars10	15Dec2021 01:57:17	null	15Dec2021 01:57:17	NULL 	15181478	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181521	11900884	alexandersanchez.exemplars10	15Dec2021 02:21:39	null	15Dec2021 02:21:39	NULL 	2662041089	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.44
15181530	11900802	alexandersanchez.exemplars10	15Dec2021 02:29:29	null	15Dec2021 02:29:29	NULL 	15181501	r	https://www.diversityaustralia.com.au/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181545	11900888	alexandersanchez.exemplars10	15Dec2021 02:47:15	null	15Dec2021 02:47:15	NULL 	2662041295	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181551	11900199	alexandersanchez.exemplars10	15Dec2021 02:52:05	null	15Dec2021 02:52:05	NULL 	15181522	r	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43
15181620	11900838	alexandersanchez.exemplars10	15Dec2021 03:53:00	null	15Dec2021 03:53:00	NULL 	0	null	https://implicit.harvard.edu/implicit/research/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15181621	11861996	alexandersanchez.exemplars10	15Dec2021 03:53:24	null	15Dec2021 03:53:24	NULL 	0	null	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15181638	11900900	alexandersanchez.exemplars10	15Dec2021 04:10:48	null	15Dec2021 04:10:48	NULL 	2662041822	s	https://www.americanbar.org/groups/litigation/initiatives/task-force-implicit-bias/implicit-bias-test/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15
15181639	11900901	alexandersanchez.exemplars10	15Dec2021 04:10:49	null	15Dec2021 04:10:49	NULL 	15181637	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15
15181649	11900898	alexandersanchez.exemplars10	15Dec2021 04:23:22	null	15Dec2021 04:23:22	NULL 	15181633	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15181667	11900908	alexandersanchez.exemplars10	15Dec2021 04:33:59	null	15Dec2021 04:33:59	NULL 	15181663	r	https://implicit.harvard.edu/implicit/research/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36
15181669	11900907	alexandersanchez.exemplars10	15Dec2021 04:36:01	null	15Dec2021 04:36:01	NULL 	15181661	r	https://ecampus.wvu.edu/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15181688	11900911	alexandersanchez.exemplars10	15Dec2021 04:46:14	null	15Dec2021 04:46:14	NULL 	2662042090	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181699	11900906	alexandersanchez.exemplars10	15Dec2021 04:49:49	null	15Dec2021 04:49:49	NULL 	15181662	r	https://www.diversityaustralia.com.au/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:94.0) Gecko/20100101 Firefox/94.0
15181701	11883434	alexandersanchez.exemplars10	15Dec2021 04:50:19	null	15Dec2021 04:50:19	NULL 	0	null	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
15181724	11900809	alexandersanchez.exemplars10	15Dec2021 05:08:39	null	15Dec2021 05:08:39	NULL 	0	null	https://implicit.harvard.edu/implicit/research/registration/Register.jsp	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36
15181729	11900894	alexandersanchez.exemplars10	15Dec2021 05:14:56	null	15Dec2021 05:14:56	NULL 	15181680	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15181738	11900922	alexandersanchez.exemplars10	15Dec2021 05:30:39	null	15Dec2021 05:30:39	NULL 	2662042407	s	https://elearn.epam.com/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36 Edg/96.0.1054.53
15181742	11900923	alexandersanchez.exemplars10	15Dec2021 05:37:12	null	15Dec2021 05:37:12	NULL 	2662042432	s	https://el.lawroom.com/	/user/alexandersanchez/exemplars10/alexandersanchez.exemplars10.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0
