session_id	 user_id	 study_name	 session_date	 session_status	 creation_date	 last_update_date	  previous_session_id	 previous_session_schema	 referrer	  study_url	 user_agent
14750569	11798598	alexandersanchez.exemplars8	09Sep2021 22:04:34	null	09Sep2021 22:04:34	NULL 	2659665898	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750570	11798597	alexandersanchez.exemplars8	09Sep2021 22:04:44	null	09Sep2021 22:04:44	NULL 	2659665891	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15
14750591	11798600	alexandersanchez.exemplars8	09Sep2021 22:09:17	null	09Sep2021 22:09:17	NULL 	2659665959	s	https://www.bing.com/search?q=Implicit+Association+Test&src=IE-SearchBox&FORM=IESR3A	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
14750597	11798605	alexandersanchez.exemplars8	09Sep2021 22:11:27	null	09Sep2021 22:11:27	NULL 	2659666073	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15
14750602	11798585	alexandersanchez.exemplars8	09Sep2021 22:13:24	null	09Sep2021 22:13:24	NULL 	14750546	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750608	11798601	alexandersanchez.exemplars8	09Sep2021 22:15:19	null	09Sep2021 22:15:19	NULL 	14750585	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750614	10819928	alexandersanchez.exemplars8	09Sep2021 22:16:34	null	09Sep2021 22:16:34	NULL 	14750559	r	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36
14750619	11798612	alexandersanchez.exemplars8	09Sep2021 22:17:29	null	09Sep2021 22:17:29	NULL 	2659666197	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36
14750634	11797764	alexandersanchez.exemplars8	09Sep2021 22:19:32	null	09Sep2021 22:19:32	NULL 	0	null	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15
14750640	11798611	alexandersanchez.exemplars8	09Sep2021 22:20:26	null	09Sep2021 22:20:26	NULL 	2659666184	s	https://www.shrm.org/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
14750643	11798617	alexandersanchez.exemplars8	09Sep2021 22:21:04	null	09Sep2021 22:21:04	NULL 	2659666287	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750670	11798620	alexandersanchez.exemplars8	09Sep2021 22:24:44	null	09Sep2021 22:24:44	NULL 	2659666357	s	https://umembahealthacademy.com/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750695	11798624	alexandersanchez.exemplars8	09Sep2021 22:30:09	null	09Sep2021 22:30:09	NULL 	2659666483	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
14750715	11796868	alexandersanchez.exemplars8	09Sep2021 22:34:01	null	09Sep2021 22:34:01	NULL 	14750680	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 Edg/93.0.961.38
14750717	11797090	alexandersanchez.exemplars8	09Sep2021 22:35:00	null	09Sep2021 22:35:00	NULL 	0	null	https://implicit.harvard.edu/implicit/research/registration/Register.jsp	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 Edg/93.0.961.38
14750736	11798636	alexandersanchez.exemplars8	09Sep2021 22:39:26	null	09Sep2021 22:39:26	NULL 	2659666737	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750746	11798637	alexandersanchez.exemplars8	09Sep2021 22:42:30	null	09Sep2021 22:42:30	NULL 	2659666768	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36
14750753	11796641	alexandersanchez.exemplars8	09Sep2021 22:44:05	null	09Sep2021 22:44:05	NULL 	0	null	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 Edg/93.0.961.38
14750754	11797072	alexandersanchez.exemplars8	09Sep2021 22:44:08	null	09Sep2021 22:44:08	NULL 	14750752	r	https://blackboard.sc.edu/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750785	11798194	alexandersanchez.exemplars8	09Sep2021 22:48:05	null	09Sep2021 22:48:05	NULL 	0	null	https://implicit.harvard.edu/implicit/research/registration/Register.jsp	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750820	11798645	alexandersanchez.exemplars8	09Sep2021 22:53:52	null	09Sep2021 22:53:52	NULL 	2659667044	s	https://blackboard.sacredheart.edu/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84
14750826	11798647	alexandersanchez.exemplars8	09Sep2021 22:55:17	null	09Sep2021 22:55:17	NULL 	2659667059	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 Edg/93.0.961.38
14750827	11798639	alexandersanchez.exemplars8	09Sep2021 22:55:37	null	09Sep2021 22:55:37	NULL 	14750755	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15
14750843	11798649	alexandersanchez.exemplars8	09Sep2021 23:01:28	null	09Sep2021 23:01:28	NULL 	2659667219	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
14750849	11797179	alexandersanchez.exemplars8	09Sep2021 23:03:36	null	09Sep2021 23:03:36	NULL 	0	null	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750856	11798627	alexandersanchez.exemplars8	09Sep2021 23:06:58	null	09Sep2021 23:06:58	NULL 	14750703	r	https://blackboard.matc.edu/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (X11; CrOS x86_64 13982.88.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.162 Safari/537.36
14750862	11798654	alexandersanchez.exemplars8	09Sep2021 23:08:57	null	09Sep2021 23:08:57	NULL 	14750860	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750863	11798655	alexandersanchez.exemplars8	09Sep2021 23:09:25	null	09Sep2021 23:09:25	NULL 	2659667368	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15
14750885	11798160	alexandersanchez.exemplars8	09Sep2021 23:15:46	null	09Sep2021 23:15:46	NULL 	0	null	https://implicit.harvard.edu/implicit/research/registration/Register.jsp	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 Edg/93.0.961.38
14750913	11798666	alexandersanchez.exemplars8	09Sep2021 23:19:29	null	09Sep2021 23:19:29	NULL 	14750904	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36
14750923	11798669	alexandersanchez.exemplars8	09Sep2021 23:21:19	null	09Sep2021 23:21:19	NULL 	2659667666	s	https://blackboard.sacredheart.edu/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
14750930	11377030	alexandersanchez.exemplars8	09Sep2021 23:23:32	null	09Sep2021 23:23:32	NULL 	14750875	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36
14750935	11798671	alexandersanchez.exemplars8	09Sep2021 23:24:52	null	09Sep2021 23:24:52	NULL 	2659667765	s	https://duckduckgo.com/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
14750961	11798677	alexandersanchez.exemplars8	09Sep2021 23:34:20	null	09Sep2021 23:34:20	NULL 	2659667952	s	http://toporek.org/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36
14750988	11798676	alexandersanchez.exemplars8	09Sep2021 23:40:30	null	09Sep2021 23:40:30	NULL 	14750980	r	https://blackboard.ncat.edu/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36
14750993	11798675	alexandersanchez.exemplars8	09Sep2021 23:40:43	null	09Sep2021 23:40:43	NULL 	14750955	r	https://player.opensesame.com/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 Edg/93.0.961.44
14751014	11798687	alexandersanchez.exemplars8	09Sep2021 23:44:51	null	09Sep2021 23:44:51	NULL 	2659668185	s	https://sakai.providence.edu/	/user/alexandersanchez/exemplars8/alexandersanchez.exemplars8.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36
