session_id	 user_id	 study_name	 session_date	 session_status	 creation_date	 last_update_date	  previous_session_id	 previous_session_schema	 referrer	  study_url	 user_agent
14323257	11700770	alexandersanchez.exemplars4	04May2021 06:11:18	null	04May2021 06:11:18	NULL 	2657319638	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36 Edg/90.0.818.51
14323263	11700771	alexandersanchez.exemplars4	04May2021 06:13:45	null	04May2021 06:13:45	NULL 	14323262	r	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323272	11700773	alexandersanchez.exemplars4	04May2021 06:17:45	null	04May2021 06:17:45	NULL 	2657319749	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323279	11700410	alexandersanchez.exemplars4	04May2021 06:19:46	null	04May2021 06:19:46	NULL 	0	null	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323296	11700775	alexandersanchez.exemplars4	04May2021 06:28:52	null	04May2021 06:28:52	NULL 	2657319832	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36 Edg/90.0.818.51
14323298	11700772	alexandersanchez.exemplars4	04May2021 06:29:20	null	04May2021 06:29:20	NULL 	2657319694	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.128 Safari/537.36 Edg/89.0.774.77
14323302	11700780	alexandersanchez.exemplars4	04May2021 06:32:00	null	04May2021 06:32:00	NULL 	2657319926	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36 Edg/90.0.818.51
14323312	11700781	alexandersanchez.exemplars4	04May2021 06:36:51	null	04May2021 06:36:51	NULL 	2657319967	s	https://microsoft.intrepidagile.com/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.49
14323335	11700774	alexandersanchez.exemplars4	04May2021 06:42:39	null	04May2021 06:42:39	NULL 	14323297	r	https://bbg.litmos.com.au/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323352	11700787	alexandersanchez.exemplars4	04May2021 06:49:50	null	04May2021 06:49:50	NULL 	2657320055	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323390	11700791	alexandersanchez.exemplars4	04May2021 07:02:15	null	04May2021 07:02:15	NULL 	2657320176	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323417	11700760	alexandersanchez.exemplars4	04May2021 07:20:41	null	04May2021 07:20:41	NULL 	14323398	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36
14323423	11700799	alexandersanchez.exemplars4	04May2021 07:23:59	null	04May2021 07:23:59	NULL 	2657320350	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
14323447	11700805	alexandersanchez.exemplars4	04May2021 07:34:00	null	04May2021 07:34:00	NULL 	2657320437	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323459	11700783	alexandersanchez.exemplars4	04May2021 07:42:12	null	04May2021 07:42:12	NULL 	0	null	https://implicit.harvard.edu/implicit/research/registration/Register.jsp	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323522	11700819	alexandersanchez.exemplars4	04May2021 08:16:32	null	04May2021 08:16:32	NULL 	2657320857	s	https://implicit.harvard.edu/implicit/18question	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36
14323537	11700820	alexandersanchez.exemplars4	04May2021 08:21:23	null	04May2021 08:21:23	NULL 	2657320881	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763
14323576	11700826	alexandersanchez.exemplars4	04May2021 08:42:45	null	04May2021 08:42:45	NULL 	2657321103	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
14323580	11693815	alexandersanchez.exemplars4	04May2021 08:44:39	null	04May2021 08:44:39	NULL 	14323579	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323594	11699520	alexandersanchez.exemplars4	04May2021 08:55:17	null	04May2021 08:55:17	NULL 	0	null	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko
14323624	11700838	alexandersanchez.exemplars4	04May2021 09:00:40	null	04May2021 09:00:40	NULL 	2657321537	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36 Edg/90.0.818.51
14323649	11700841	alexandersanchez.exemplars4	04May2021 09:16:00	null	04May2021 09:16:00	NULL 	14323629	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323702	11700852	alexandersanchez.exemplars4	04May2021 09:37:44	null	04May2021 09:37:44	NULL 	14323691	r	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36
14323716	11700856	alexandersanchez.exemplars4	04May2021 09:44:58	null	04May2021 09:44:58	NULL 	2657322651	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.96 Safari/537.36
14323720	11700853	alexandersanchez.exemplars4	04May2021 09:47:05	null	04May2021 09:47:05	NULL 	14323700	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36 Edg/90.0.818.51
14323793	11700848	alexandersanchez.exemplars4	04May2021 10:30:54	null	04May2021 10:30:54	NULL 	14323778	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323822	11700871	alexandersanchez.exemplars4	04May2021 10:43:10	null	04May2021 10:43:10	NULL 	2657323718	s	https://kpmgic.plateau.com/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45
14323825	11700872	alexandersanchez.exemplars4	04May2021 10:44:16	null	04May2021 10:44:16	NULL 	2657323742	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323854	11699703	alexandersanchez.exemplars4	04May2021 10:51:05	null	04May2021 10:51:05	NULL 	0	null	https://implicit.harvard.edu/implicit/research/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323860	11700874	alexandersanchez.exemplars4	04May2021 10:53:13	null	04May2021 10:53:13	NULL 	2657323799	s	https://www.bing.com/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323887	11694547	alexandersanchez.exemplars4	04May2021 11:07:54	null	04May2021 11:07:54	NULL 	14323829	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323928	11699933	alexandersanchez.exemplars4	04May2021 11:23:24	null	04May2021 11:23:24	NULL 	0	null	https://implicit.harvard.edu/implicit/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14323937	11700885	alexandersanchez.exemplars4	04May2021 11:26:04	null	04May2021 11:26:04	NULL 	14323935	r	https://implicit.harvard.edu/implicit/research/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36
14323980	11700899	alexandersanchez.exemplars4	04May2021 11:39:29	null	04May2021 11:39:29	NULL 	14323977	r	https://implicit.harvard.edu/implicit/18question	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36
14323982	11700883	alexandersanchez.exemplars4	04May2021 11:39:34	null	04May2021 11:39:34	NULL 	14323945	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15
14323992	11699607	alexandersanchez.exemplars4	04May2021 11:44:14	null	04May2021 11:44:14	NULL 	0	null	https://implicit.harvard.edu/implicit/research/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14324014	11700904	alexandersanchez.exemplars4	04May2021 11:53:45	null	04May2021 11:53:45	NULL 	2657325202	s	https://www.lectio.dk/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14324024	11700907	alexandersanchez.exemplars4	04May2021 11:57:24	null	04May2021 11:57:24	NULL 	14324022	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Safari/605.1.15
14324049	11700914	alexandersanchez.exemplars4	04May2021 12:04:50	null	04May2021 12:04:50	NULL 	2657325492	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
14324052	11700917	alexandersanchez.exemplars4	04May2021 12:06:14	null	04May2021 12:06:14	NULL 	2657325553	s	https://www.google.com/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (X11; CrOS x86_64 13729.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.116 Safari/537.36
14324058	11700919	alexandersanchez.exemplars4	04May2021 12:07:21	null	04May2021 12:07:21	NULL 	14324055	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15
14324091	11700922	alexandersanchez.exemplars4	04May2021 12:12:15	null	04May2021 12:12:15	NULL 	2657325701	s	https://implicit.harvard.edu/implicit/18question	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (X11; CrOS x86_64 13729.84.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.130 Safari/537.36
14324141	11700932	alexandersanchez.exemplars4	04May2021 12:24:47	null	04May2021 12:24:47	NULL 	2657326053	s	https://implicit.harvard.edu/implicit/18question	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (X11; CrOS x86_64 13816.55.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.86 Safari/537.36
14324169	11700942	alexandersanchez.exemplars4	04May2021 12:32:22	null	04May2021 12:32:22	NULL 	2657326302	s	https://implicit.harvard.edu/implicit/RegistrationComplete	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14324178	11700921	alexandersanchez.exemplars4	04May2021 12:33:27	null	04May2021 12:33:27	NULL 	14324150	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
14324213	11700925	alexandersanchez.exemplars4	04May2021 12:43:56	null	04May2021 12:43:56	NULL 	14324112	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (X11; CrOS x86_64 13729.84.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.130 Safari/537.36
14324216	11700944	alexandersanchez.exemplars4	04May2021 12:44:15	null	04May2021 12:44:15	NULL 	14324214	r	https://implicit.harvard.edu/implicit/Study?tid=-1	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36 Edg/90.0.818.51
14324226	11700953	alexandersanchez.exemplars4	04May2021 12:46:43	null	04May2021 12:46:43	NULL 	14324224	r	https://www.diversityaustralia.com.au/	/user/alexandersanchez/exemplars4/alexandersanchez.exemplars4.expt.xml	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36
