characteristic	 value	 user_id	 study_name	 
birthyear	1987	11275968	alexandersanchez.exemplarsrep
politicalid	3	11275968	alexandersanchez.exemplarsrep
relfamily	atheist	11275968	alexandersanchez.exemplarsrep
state	ca	11275968	alexandersanchez.exemplarsrep
citizenship	es	11275968	alexandersanchez.exemplarsrep
raceethnic	hispanic	11275968	alexandersanchez.exemplarsrep
gender	m	11275968	alexandersanchez.exemplarsrep
religion	none	11275968	alexandersanchez.exemplarsrep
residence	us	11275968	alexandersanchez.exemplarsrep
politicalid	0	11318825	alexandersanchez.exemplarsrep
birthmonth	11	11318825	alexandersanchez.exemplarsrep
birthyear	1968	11318825	alexandersanchez.exemplarsrep
genoccupation	25-	11318825	alexandersanchez.exemplarsrep
occupation	25-3000	11318825	alexandersanchez.exemplarsrep
religionid	4	11318825	alexandersanchez.exemplarsrep
education	6	11318825	alexandersanchez.exemplarsrep
gender	m	11318825	alexandersanchez.exemplarsrep
relfamily	notlisted	11318825	alexandersanchez.exemplarsrep
residence	null	11318825	alexandersanchez.exemplarsrep
religion	otherrelig	11318825	alexandersanchez.exemplarsrep
citizenship	us	11318825	alexandersanchez.exemplarsrep
raceethnic	white	11318825	alexandersanchez.exemplarsrep
birthmonth	1	11324795	alexandersanchez.exemplarsrep
politicalid	1	11324795	alexandersanchez.exemplarsrep
birthyear	1954	11324795	alexandersanchez.exemplarsrep
genoccupation	27-	11324795	alexandersanchez.exemplarsrep
occupation	27-1000	11324795	alexandersanchez.exemplarsrep
religionid	3	11324795	alexandersanchez.exemplarsrep
education	7	11324795	alexandersanchez.exemplarsrep
state	ca	11324795	alexandersanchez.exemplarsrep
religion	catholic	11324795	alexandersanchez.exemplarsrep
gender	f	11324795	alexandersanchez.exemplarsrep
relfamily	romancatholic	11324795	alexandersanchez.exemplarsrep
citizenship	us	11324795	alexandersanchez.exemplarsrep
residence	us	11324795	alexandersanchez.exemplarsrep
raceethnic	white	11324795	alexandersanchez.exemplarsrep
religionid	1	11330498	alexandersanchez.exemplarsrep
education	12	11330498	alexandersanchez.exemplarsrep
birthyear	1966	11330498	alexandersanchez.exemplarsrep
birthmonth	2	11330498	alexandersanchez.exemplarsrep
politicalid	2	11330498	alexandersanchez.exemplarsrep
occupation	29-1000	11330498	alexandersanchez.exemplarsrep
genoccupation	2931	11330498	alexandersanchez.exemplarsrep
state	ab	11330498	alexandersanchez.exemplarsrep
relfamily	agnostic	11330498	alexandersanchez.exemplarsrep
citizenship	ca	11330498	alexandersanchez.exemplarsrep
residence	ca	11330498	alexandersanchez.exemplarsrep
gender	f	11330498	alexandersanchez.exemplarsrep
religion	none	11330498	alexandersanchez.exemplarsrep
reldenom	null	11330498	alexandersanchez.exemplarsrep
raceethnic	white	11330498	alexandersanchez.exemplarsrep
birthmonth	1	11344567	alexandersanchez.exemplarsrep
birthyear	1960	11344567	alexandersanchez.exemplarsrep
religionid	2	11344567	alexandersanchez.exemplarsrep
genoccupation	25-	11344567	alexandersanchez.exemplarsrep
occupation	25-9000	11344567	alexandersanchez.exemplarsrep
politicalid	3	11344567	alexandersanchez.exemplarsrep
education	9	11344567	alexandersanchez.exemplarsrep
state	ma	11344567	alexandersanchez.exemplarsrep
gender	other	11344567	alexandersanchez.exemplarsrep
religion	otherrelig	11344567	alexandersanchez.exemplarsrep
relfamily	unitarian	11344567	alexandersanchez.exemplarsrep
citizenship	us	11344567	alexandersanchez.exemplarsrep
residence	us	11344567	alexandersanchez.exemplarsrep
raceethnic	white	11344567	alexandersanchez.exemplarsrep
birthmonth	11	11347578	alexandersanchez.exemplarsrep
birthyear	1968	11347578	alexandersanchez.exemplarsrep
genoccupation	23-	11347578	alexandersanchez.exemplarsrep
occupation	23-2000	11347578	alexandersanchez.exemplarsrep
politicalid	3	11347578	alexandersanchez.exemplarsrep
religionid	3	11347578	alexandersanchez.exemplarsrep
education	9	11347578	alexandersanchez.exemplarsrep
gender	f	11347578	alexandersanchez.exemplarsrep
state	ma	11347578	alexandersanchez.exemplarsrep
religion	otherrelig	11347578	alexandersanchez.exemplarsrep
relfamily	pagan	11347578	alexandersanchez.exemplarsrep
citizenship	us	11347578	alexandersanchez.exemplarsrep
residence	us	11347578	alexandersanchez.exemplarsrep
raceethnic	white	11347578	alexandersanchez.exemplarsrep
birthmonth	10	11421203	alexandersanchez.exemplarsrep
gender	m	11421203	alexandersanchez.exemplarsrep
birthyear	null	11421203	alexandersanchez.exemplarsrep
citizenship	null	11421203	alexandersanchez.exemplarsrep
education	null	11421203	alexandersanchez.exemplarsrep
genoccupation	null	11421203	alexandersanchez.exemplarsrep
politicalid	null	11421203	alexandersanchez.exemplarsrep
raceethnic	null	11421203	alexandersanchez.exemplarsrep
religion	null	11421203	alexandersanchez.exemplarsrep
religionid	null	11421203	alexandersanchez.exemplarsrep
residence	null	11421203	alexandersanchez.exemplarsrep
religionid	1	11449429	alexandersanchez.exemplarsrep
genoccupation	17-	11449429	alexandersanchez.exemplarsrep
occupation	17-2000	11449429	alexandersanchez.exemplarsrep
birthyear	1990	11449429	alexandersanchez.exemplarsrep
politicalid	3	11449429	alexandersanchez.exemplarsrep
birthmonth	8	11449429	alexandersanchez.exemplarsrep
education	9	11449429	alexandersanchez.exemplarsrep
relfamily	atheist	11449429	alexandersanchez.exemplarsrep
residence	de	11449429	alexandersanchez.exemplarsrep
gender	f	11449429	alexandersanchez.exemplarsrep
religion	none	11449429	alexandersanchez.exemplarsrep
citizenship	uk	11449429	alexandersanchez.exemplarsrep
raceethnic	white	11449429	alexandersanchez.exemplarsrep
religionid	1	11475207	alexandersanchez.exemplarsrep
birthmonth	10	11475207	alexandersanchez.exemplarsrep
birthyear	1964	11475207	alexandersanchez.exemplarsrep
politicalid	2	11475207	alexandersanchez.exemplarsrep
genoccupation	2931	11475207	alexandersanchez.exemplarsrep
occupation	31-1000	11475207	alexandersanchez.exemplarsrep
education	7	11475207	alexandersanchez.exemplarsrep
gender	f	11475207	alexandersanchez.exemplarsrep
religion	none	11475207	alexandersanchez.exemplarsrep
state	null	11475207	alexandersanchez.exemplarsrep
relfamily	othernone	11475207	alexandersanchez.exemplarsrep
citizenship	us	11475207	alexandersanchez.exemplarsrep
residence	us	11475207	alexandersanchez.exemplarsrep
raceethnic	white	11475207	alexandersanchez.exemplarsrep
politicalid	-2	11481135	alexandersanchez.exemplarsrep
birthmonth	11	11481135	alexandersanchez.exemplarsrep
birthyear	1966	11481135	alexandersanchez.exemplarsrep
religionid	3	11481135	alexandersanchez.exemplarsrep
genoccupation	43-	11481135	alexandersanchez.exemplarsrep
occupation	43-6000	11481135	alexandersanchez.exemplarsrep
education	7	11481135	alexandersanchez.exemplarsrep
raceethnic	asian	11481135	alexandersanchez.exemplarsrep
religion	catholic	11481135	alexandersanchez.exemplarsrep
gender	f	11481135	alexandersanchez.exemplarsrep
citizenship	ph	11481135	alexandersanchez.exemplarsrep
residence	ph	11481135	alexandersanchez.exemplarsrep
relfamily	romancatholic	11481135	alexandersanchez.exemplarsrep
politicalid	1	11590735	alexandersanchez.exemplarsrep
birthmonth	11	11590735	alexandersanchez.exemplarsrep
birthyear	1981	11590735	alexandersanchez.exemplarsrep
genoccupation	25-	11590735	alexandersanchez.exemplarsrep
occupation	25-3000	11590735	alexandersanchez.exemplarsrep
religionid	4	11590735	alexandersanchez.exemplarsrep
education	9	11590735	alexandersanchez.exemplarsrep
gender	f	11590735	alexandersanchez.exemplarsrep
state	ms	11590735	alexandersanchez.exemplarsrep
reldenom	nondenominational	11590735	alexandersanchez.exemplarsrep
relfamily	nondenominational	11590735	alexandersanchez.exemplarsrep
religion	protestant	11590735	alexandersanchez.exemplarsrep
residence	sm	11590735	alexandersanchez.exemplarsrep
citizenship	us	11590735	alexandersanchez.exemplarsrep
raceethnic	white	11590735	alexandersanchez.exemplarsrep
politicalid	-1	11607998	alexandersanchez.exemplarsrep
birthyear	1983	11607998	alexandersanchez.exemplarsrep
religionid	2	11607998	alexandersanchez.exemplarsrep
genoccupation	2931	11607998	alexandersanchez.exemplarsrep
occupation	31-9000	11607998	alexandersanchez.exemplarsrep
education	7	11607998	alexandersanchez.exemplarsrep
birthmonth	9	11607998	alexandersanchez.exemplarsrep
religion	catholic	11607998	alexandersanchez.exemplarsrep
relfamily	coptic	11607998	alexandersanchez.exemplarsrep
citizenship	eg	11607998	alexandersanchez.exemplarsrep
gender	m	11607998	alexandersanchez.exemplarsrep
raceethnic	middleeastern	11607998	alexandersanchez.exemplarsrep
state	pa	11607998	alexandersanchez.exemplarsrep
residence	us	11607998	alexandersanchez.exemplarsrep
genoccupation	13-	11609050	alexandersanchez.exemplarsrep
occupation	13-1000	11609050	alexandersanchez.exemplarsrep
education	14	11609050	alexandersanchez.exemplarsrep
birthyear	1979	11609050	alexandersanchez.exemplarsrep
politicalid	2	11609050	alexandersanchez.exemplarsrep
religionid	2	11609050	alexandersanchez.exemplarsrep
birthmonth	5	11609050	alexandersanchez.exemplarsrep
gender	f	11609050	alexandersanchez.exemplarsrep
relfamily	null	11609050	alexandersanchez.exemplarsrep
religion	null	11609050	alexandersanchez.exemplarsrep
state	pa	11609050	alexandersanchez.exemplarsrep
citizenship	sk	11609050	alexandersanchez.exemplarsrep
residence	us	11609050	alexandersanchez.exemplarsrep
raceethnic	white	11609050	alexandersanchez.exemplarsrep
birthmonth	4	11612160	alexandersanchez.exemplarsrep
education	5	11612160	alexandersanchez.exemplarsrep
gender	f	11612160	alexandersanchez.exemplarsrep
birthyear	null	11612160	alexandersanchez.exemplarsrep
citizenship	null	11612160	alexandersanchez.exemplarsrep
genoccupation	null	11612160	alexandersanchez.exemplarsrep
politicalid	null	11612160	alexandersanchez.exemplarsrep
religion	null	11612160	alexandersanchez.exemplarsrep
religionid	null	11612160	alexandersanchez.exemplarsrep
residence	null	11612160	alexandersanchez.exemplarsrep
raceethnic	white	11612160	alexandersanchez.exemplarsrep
politicalid	1	11619569	alexandersanchez.exemplarsrep
birthyear	1989	11619569	alexandersanchez.exemplarsrep
birthmonth	2	11619569	alexandersanchez.exemplarsrep
religionid	2	11619569	alexandersanchez.exemplarsrep
genoccupation	2931	11619569	alexandersanchez.exemplarsrep
occupation	31-1000	11619569	alexandersanchez.exemplarsrep
education	9	11619569	alexandersanchez.exemplarsrep
raceethnic	black	11619569	alexandersanchez.exemplarsrep
gender	f	11619569	alexandersanchez.exemplarsrep
state	il	11619569	alexandersanchez.exemplarsrep
reldenom	nondenominational	11619569	alexandersanchez.exemplarsrep
relfamily	nondenominational	11619569	alexandersanchez.exemplarsrep
religion	protestant	11619569	alexandersanchez.exemplarsrep
residence	sm	11619569	alexandersanchez.exemplarsrep
citizenship	us	11619569	alexandersanchez.exemplarsrep
birthyear	1972	11620058	alexandersanchez.exemplarsrep
religionid	2	11620058	alexandersanchez.exemplarsrep
genoccupation	21-	11620058	alexandersanchez.exemplarsrep
occupation	21-1000	11620058	alexandersanchez.exemplarsrep
politicalid	3	11620058	alexandersanchez.exemplarsrep
education	6	11620058	alexandersanchez.exemplarsrep
birthmonth	9	11620058	alexandersanchez.exemplarsrep
religion	catholic	11620058	alexandersanchez.exemplarsrep
gender	f	11620058	alexandersanchez.exemplarsrep
state	mn	11620058	alexandersanchez.exemplarsrep
relfamily	romancatholic	11620058	alexandersanchez.exemplarsrep
citizenship	us	11620058	alexandersanchez.exemplarsrep
residence	us	11620058	alexandersanchez.exemplarsrep
raceethnic	white	11620058	alexandersanchez.exemplarsrep
politicalid	-2	11645306	alexandersanchez.exemplarsrep
religionid	1	11645306	alexandersanchez.exemplarsrep
birthyear	1965	11645306	alexandersanchez.exemplarsrep
genoccupation	43-	11645306	alexandersanchez.exemplarsrep
occupation	43-4000	11645306	alexandersanchez.exemplarsrep
birthmonth	5	11645306	alexandersanchez.exemplarsrep
education	5	11645306	alexandersanchez.exemplarsrep
gender	f	11645306	alexandersanchez.exemplarsrep
reldenom	justchristian	11645306	alexandersanchez.exemplarsrep
relfamily	nondenominational	11645306	alexandersanchez.exemplarsrep
residence	nz	11645306	alexandersanchez.exemplarsrep
religion	protestant	11645306	alexandersanchez.exemplarsrep
citizenship	uk	11645306	alexandersanchez.exemplarsrep
raceethnic	white	11645306	alexandersanchez.exemplarsrep
politicalid	0	11650328	alexandersanchez.exemplarsrep
birthyear	1954	11650328	alexandersanchez.exemplarsrep
genoccupation	2931	11650328	alexandersanchez.exemplarsrep
occupation	31-9000	11650328	alexandersanchez.exemplarsrep
religionid	4	11650328	alexandersanchez.exemplarsrep
education	6	11650328	alexandersanchez.exemplarsrep
birthmonth	7	11650328	alexandersanchez.exemplarsrep
relfamily	baptist	11650328	alexandersanchez.exemplarsrep
gender	f	11650328	alexandersanchez.exemplarsrep
state	nc	11650328	alexandersanchez.exemplarsrep
reldenom	progressivebaptist	11650328	alexandersanchez.exemplarsrep
religion	protestant	11650328	alexandersanchez.exemplarsrep
citizenship	us	11650328	alexandersanchez.exemplarsrep
residence	us	11650328	alexandersanchez.exemplarsrep
raceethnic	white	11650328	alexandersanchez.exemplarsrep
politicalid	0	11678450	alexandersanchez.exemplarsrep
birthyear	1973	11678450	alexandersanchez.exemplarsrep
genoccupation	2931	11678450	alexandersanchez.exemplarsrep
religionid	3	11678450	alexandersanchez.exemplarsrep
occupation	31-9000	11678450	alexandersanchez.exemplarsrep
education	7	11678450	alexandersanchez.exemplarsrep
birthmonth	9	11678450	alexandersanchez.exemplarsrep
reldenom	justchristian	11678450	alexandersanchez.exemplarsrep
gender	m	11678450	alexandersanchez.exemplarsrep
state	nc	11678450	alexandersanchez.exemplarsrep
relfamily	nondenominational	11678450	alexandersanchez.exemplarsrep
religion	protestant	11678450	alexandersanchez.exemplarsrep
citizenship	us	11678450	alexandersanchez.exemplarsrep
residence	us	11678450	alexandersanchez.exemplarsrep
raceethnic	white	11678450	alexandersanchez.exemplarsrep
politicalid	-1	11707614	alexandersanchez.exemplarsrep
genoccupation	13-	11707614	alexandersanchez.exemplarsrep
occupation	13-2000	11707614	alexandersanchez.exemplarsrep
birthyear	1969	11707614	alexandersanchez.exemplarsrep
religionid	3	11707614	alexandersanchez.exemplarsrep
education	7	11707614	alexandersanchez.exemplarsrep
birthmonth	9	11707614	alexandersanchez.exemplarsrep
reldenom	evangelicallutheran	11707614	alexandersanchez.exemplarsrep
gender	f	11707614	alexandersanchez.exemplarsrep
relfamily	lutheran	11707614	alexandersanchez.exemplarsrep
state	pa	11707614	alexandersanchez.exemplarsrep
religion	protestant	11707614	alexandersanchez.exemplarsrep
citizenship	us	11707614	alexandersanchez.exemplarsrep
residence	us	11707614	alexandersanchez.exemplarsrep
raceethnic	white	11707614	alexandersanchez.exemplarsrep
politicalid	-2	11738613	alexandersanchez.exemplarsrep
birthyear	1996	11738613	alexandersanchez.exemplarsrep
genoccupation	2931	11738613	alexandersanchez.exemplarsrep
occupation	31-1000	11738613	alexandersanchez.exemplarsrep
birthmonth	4	11738613	alexandersanchez.exemplarsrep
religionid	4	11738613	alexandersanchez.exemplarsrep
education	7	11738613	alexandersanchez.exemplarsrep
relfamily	baptist	11738613	alexandersanchez.exemplarsrep
gender	f	11738613	alexandersanchez.exemplarsrep
state	ms	11738613	alexandersanchez.exemplarsrep
religion	protestant	11738613	alexandersanchez.exemplarsrep
reldenom	southernbaptist	11738613	alexandersanchez.exemplarsrep
citizenship	us	11738613	alexandersanchez.exemplarsrep
residence	us	11738613	alexandersanchez.exemplarsrep
raceethnic	white	11738613	alexandersanchez.exemplarsrep
birthmonth	1	11740627	alexandersanchez.exemplarsrep
birthyear	1999	11740627	alexandersanchez.exemplarsrep
religionid	3	11740627	alexandersanchez.exemplarsrep
education	5	11740627	alexandersanchez.exemplarsrep
raceethnic	black	11740627	alexandersanchez.exemplarsrep
gender	f	11740627	alexandersanchez.exemplarsrep
state	mn	11740627	alexandersanchez.exemplarsrep
religion	muslim	11740627	alexandersanchez.exemplarsrep
genoccupation	null	11740627	alexandersanchez.exemplarsrep
occupation	null	11740627	alexandersanchez.exemplarsrep
politicalid	null	11740627	alexandersanchez.exemplarsrep
relfamily	sunni	11740627	alexandersanchez.exemplarsrep
citizenship	us	11740627	alexandersanchez.exemplarsrep
residence	us	11740627	alexandersanchez.exemplarsrep
religionid	1	11741848	alexandersanchez.exemplarsrep
genoccupation	19-	11741848	alexandersanchez.exemplarsrep
