characteristic	 value	 user_id	 study_name	 
raceethnic	white	381342	alexandersanchez.exemplars10
politicalid	-3	475494	alexandersanchez.exemplars10
birthyear	1969	475494	alexandersanchez.exemplars10
birthmonth	2	475494	alexandersanchez.exemplars10
religionid	3	475494	alexandersanchez.exemplars10
genoccupation	41-	475494	alexandersanchez.exemplars10
occupation	41-3000	475494	alexandersanchez.exemplars10
education	7	475494	alexandersanchez.exemplars10
religion	catholic	475494	alexandersanchez.exemplars10
gender	m	475494	alexandersanchez.exemplars10
relfamily	romancatholic	475494	alexandersanchez.exemplars10
state	tx	475494	alexandersanchez.exemplars10
citizenship	us	475494	alexandersanchez.exemplars10
residence	us	475494	alexandersanchez.exemplars10
raceethnic	white	475494	alexandersanchez.exemplars10
religionid	1	697316	alexandersanchez.exemplars10
birthmonth	11	697316	alexandersanchez.exemplars10
birthyear	1982	697316	alexandersanchez.exemplars10
genoccupation	25-	697316	alexandersanchez.exemplars10
occupation	25-9000	697316	alexandersanchez.exemplars10
politicalid	3	697316	alexandersanchez.exemplars10
education	7	697316	alexandersanchez.exemplars10
relfamily	agnostic	697316	alexandersanchez.exemplars10
gender	f	697316	alexandersanchez.exemplars10
religion	none	697316	alexandersanchez.exemplars10
state	null	697316	alexandersanchez.exemplars10
citizenship	us	697316	alexandersanchez.exemplars10
residence	us	697316	alexandersanchez.exemplars10
raceethnic	white	697316	alexandersanchez.exemplars10
birthyear	1963	704407	alexandersanchez.exemplars10
religionid	2	704407	alexandersanchez.exemplars10
genoccupation	25-	704407	alexandersanchez.exemplars10
occupation	25-2000	704407	alexandersanchez.exemplars10
politicalid	3	704407	alexandersanchez.exemplars10
birthmonth	6	704407	alexandersanchez.exemplars10
education	9	704407	alexandersanchez.exemplars10
state	ia	704407	alexandersanchez.exemplars10
religion	none	704407	alexandersanchez.exemplars10
gender	other	704407	alexandersanchez.exemplars10
residence	sm	704407	alexandersanchez.exemplars10
relfamily	spiritual	704407	alexandersanchez.exemplars10
citizenship	us	704407	alexandersanchez.exemplars10
raceethnic	white	704407	alexandersanchez.exemplars10
religionid	1	916029	alexandersanchez.exemplars10
birthmonth	11	916029	alexandersanchez.exemplars10
birthyear	1974	916029	alexandersanchez.exemplars10
genoccupation	25-	916029	alexandersanchez.exemplars10
occupation	25-1000	916029	alexandersanchez.exemplars10
politicalid	3	916029	alexandersanchez.exemplars10
education	9	916029	alexandersanchez.exemplars10
relfamily	agnostic	916029	alexandersanchez.exemplars10
gender	f	916029	alexandersanchez.exemplars10
state	mi	916029	alexandersanchez.exemplars10
religion	none	916029	alexandersanchez.exemplars10
citizenship	us	916029	alexandersanchez.exemplars10
residence	us	916029	alexandersanchez.exemplars10
raceethnic	white	916029	alexandersanchez.exemplars10
multi_hispanic	1	954979	alexandersanchez.exemplars10
multi_white	1	954979	alexandersanchez.exemplars10
politicalid	1	954979	alexandersanchez.exemplars10
birthmonth	11	954979	alexandersanchez.exemplars10
education	12	954979	alexandersanchez.exemplars10
birthyear	1974	954979	alexandersanchez.exemplars10
religionid	4	954979	alexandersanchez.exemplars10
religion	catholic	954979	alexandersanchez.exemplars10
gender	f	954979	alexandersanchez.exemplars10
raceethnic	multi	954979	alexandersanchez.exemplars10
genoccupation	null	954979	alexandersanchez.exemplars10
multi_asian	null	954979	alexandersanchez.exemplars10
multi_black	null	954979	alexandersanchez.exemplars10
multi_middleeastern	null	954979	alexandersanchez.exemplars10
multi_native	null	954979	alexandersanchez.exemplars10
multi_pacificislander	null	954979	alexandersanchez.exemplars10
relfamily	null	954979	alexandersanchez.exemplars10
state	tx	954979	alexandersanchez.exemplars10
citizenship	us	954979	alexandersanchez.exemplars10
residence	us	954979	alexandersanchez.exemplars10
religionid	1	1042447	alexandersanchez.exemplars10
education	12	1042447	alexandersanchez.exemplars10
birthyear	1985	1042447	alexandersanchez.exemplars10
politicalid	2	1042447	alexandersanchez.exemplars10
genoccupation	21-	1042447	alexandersanchez.exemplars10
occupation	21-1000	1042447	alexandersanchez.exemplars10
birthmonth	8	1042447	alexandersanchez.exemplars10
relfamily	atheist	1042447	alexandersanchez.exemplars10
gender	f	1042447	alexandersanchez.exemplars10
state	mi	1042447	alexandersanchez.exemplars10
religion	none	1042447	alexandersanchez.exemplars10
citizenship	us	1042447	alexandersanchez.exemplars10
residence	us	1042447	alexandersanchez.exemplars10
raceethnic	white	1042447	alexandersanchez.exemplars10
birthmonth	11	9988698	alexandersanchez.exemplars10
birthyear	1958	9988698	alexandersanchez.exemplars10
genoccupation	21-	9988698	alexandersanchez.exemplars10
occupation	21-1000	9988698	alexandersanchez.exemplars10
politicalid	3	9988698	alexandersanchez.exemplars10
religionid	3	9988698	alexandersanchez.exemplars10
education	5	9988698	alexandersanchez.exemplars10
raceethnic	black	9988698	alexandersanchez.exemplars10
gender	f	9988698	alexandersanchez.exemplars10
reldenom	pcusa	9988698	alexandersanchez.exemplars10
relfamily	presbyterian	9988698	alexandersanchez.exemplars10
religion	protestant	9988698	alexandersanchez.exemplars10
state	tx	9988698	alexandersanchez.exemplars10
citizenship	us	9988698	alexandersanchez.exemplars10
residence	us	9988698	alexandersanchez.exemplars10
politicalid	1	10056435	alexandersanchez.exemplars10
birthmonth	9	10056435	alexandersanchez.exemplars10
gender	f	10056435	alexandersanchez.exemplars10
birthyear	null	10056435	alexandersanchez.exemplars10
citizenship	null	10056435	alexandersanchez.exemplars10
education	null	10056435	alexandersanchez.exemplars10
genoccupation	null	10056435	alexandersanchez.exemplars10
raceethnic	null	10056435	alexandersanchez.exemplars10
religion	null	10056435	alexandersanchez.exemplars10
religionid	null	10056435	alexandersanchez.exemplars10
residence	null	10056435	alexandersanchez.exemplars10
politicalid	0	10072681	alexandersanchez.exemplars10
birthyear	1980	10072681	alexandersanchez.exemplars10
birthmonth	2	10072681	alexandersanchez.exemplars10
genoccupation	25-	10072681	alexandersanchez.exemplars10
occupation	25-2000	10072681	alexandersanchez.exemplars10
religionid	3	10072681	alexandersanchez.exemplars10
education	9	10072681	alexandersanchez.exemplars10
raceethnic	black	10072681	alexandersanchez.exemplars10
gender	f	10072681	alexandersanchez.exemplars10
state	ma	10072681	alexandersanchez.exemplars10
reldenom	otherchristian	10072681	alexandersanchez.exemplars10
relfamily	otherchristian	10072681	alexandersanchez.exemplars10
religion	protestant	10072681	alexandersanchez.exemplars10
citizenship	us	10072681	alexandersanchez.exemplars10
residence	us	10072681	alexandersanchez.exemplars10
politicalid	0	10122595	alexandersanchez.exemplars10
birthmonth	11	10122595	alexandersanchez.exemplars10
birthyear	1988	10122595	alexandersanchez.exemplars10
genoccupation	25-	10122595	alexandersanchez.exemplars10
occupation	25-9000	10122595	alexandersanchez.exemplars10
religionid	4	10122595	alexandersanchez.exemplars10
education	8	10122595	alexandersanchez.exemplars10
state	az	10122595	alexandersanchez.exemplars10
gender	f	10122595	alexandersanchez.exemplars10
reldenom	justchristian	10122595	alexandersanchez.exemplars10
relfamily	nondenominational	10122595	alexandersanchez.exemplars10
religion	protestant	10122595	alexandersanchez.exemplars10
citizenship	us	10122595	alexandersanchez.exemplars10
residence	us	10122595	alexandersanchez.exemplars10
raceethnic	white	10122595	alexandersanchez.exemplars10
genoccupation	19-	10144314	alexandersanchez.exemplars10
occupation	19-1000	10144314	alexandersanchez.exemplars10
birthyear	1967	10144314	alexandersanchez.exemplars10
politicalid	2	10144314	alexandersanchez.exemplars10
religionid	2	10144314	alexandersanchez.exemplars10
birthmonth	6	10144314	alexandersanchez.exemplars10
education	7	10144314	alexandersanchez.exemplars10
raceethnic	asian	10144314	alexandersanchez.exemplars10
gender	f	10144314	alexandersanchez.exemplars10
religion	hindu	10144314	alexandersanchez.exemplars10
relfamily	neohindu	10144314	alexandersanchez.exemplars10
residence	sm	10144314	alexandersanchez.exemplars10
citizenship	uk	10144314	alexandersanchez.exemplars10
religionid	1	10411513	alexandersanchez.exemplars10
birthyear	1968	10411513	alexandersanchez.exemplars10
politicalid	2	10411513	alexandersanchez.exemplars10
genoccupation	21-	10411513	alexandersanchez.exemplars10
occupation	21-1000	10411513	alexandersanchez.exemplars10
birthmonth	4	10411513	alexandersanchez.exemplars10
education	9	10411513	alexandersanchez.exemplars10
relfamily	atheist	10411513	alexandersanchez.exemplars10
gender	f	10411513	alexandersanchez.exemplars10
religion	none	10411513	alexandersanchez.exemplars10
residence	sm	10411513	alexandersanchez.exemplars10
citizenship	us	10411513	alexandersanchez.exemplars10
state	vt	10411513	alexandersanchez.exemplars10
raceethnic	white	10411513	alexandersanchez.exemplars10
birthyear	1969	10412003	alexandersanchez.exemplars10
religionid	2	10412003	alexandersanchez.exemplars10
genoccupation	25-	10412003	alexandersanchez.exemplars10
occupation	25-2000	10412003	alexandersanchez.exemplars10
politicalid	3	10412003	alexandersanchez.exemplars10
birthmonth	7	10412003	alexandersanchez.exemplars10
education	9	10412003	alexandersanchez.exemplars10
relfamily	baptist	10412003	alexandersanchez.exemplars10
raceethnic	black	10412003	alexandersanchez.exemplars10
gender	f	10412003	alexandersanchez.exemplars10
state	il	10412003	alexandersanchez.exemplars10
reldenom	otherbaptist	10412003	alexandersanchez.exemplars10
religion	protestant	10412003	alexandersanchez.exemplars10
citizenship	us	10412003	alexandersanchez.exemplars10
residence	us	10412003	alexandersanchez.exemplars10
genoccupation	11-	10416994	alexandersanchez.exemplars10
occupation	11-9000	10416994	alexandersanchez.exemplars10
education	14	10416994	alexandersanchez.exemplars10
birthyear	1941	10416994	alexandersanchez.exemplars10
politicalid	2	10416994	alexandersanchez.exemplars10
religionid	3	10416994	alexandersanchez.exemplars10
birthmonth	6	10416994	alexandersanchez.exemplars10
relfamily	anglican	10416994	alexandersanchez.exemplars10
raceethnic	black	10416994	alexandersanchez.exemplars10
reldenom	episcopalian	10416994	alexandersanchez.exemplars10
gender	f	10416994	alexandersanchez.exemplars10
state	ny	10416994	alexandersanchez.exemplars10
religion	protestant	10416994	alexandersanchez.exemplars10
citizenship	us	10416994	alexandersanchez.exemplars10
residence	us	10416994	alexandersanchez.exemplars10
religionid	1	10424894	alexandersanchez.exemplars10
birthyear	1979	10424894	alexandersanchez.exemplars10
genoccupation	25-	10424894	alexandersanchez.exemplars10
occupation	25-1000	10424894	alexandersanchez.exemplars10
birthmonth	4	10424894	alexandersanchez.exemplars10
education	9	10424894	alexandersanchez.exemplars10
raceethnic	black	10424894	alexandersanchez.exemplars10
state	co	10424894	alexandersanchez.exemplars10
gender	f	10424894	alexandersanchez.exemplars10
religion	none	10424894	alexandersanchez.exemplars10
politicalid	null	10424894	alexandersanchez.exemplars10
relfamily	spiritual	10424894	alexandersanchez.exemplars10
citizenship	us	10424894	alexandersanchez.exemplars10
residence	us	10424894	alexandersanchez.exemplars10
religionid	1	10453335	alexandersanchez.exemplars10
genoccupation	15-	10453335	alexandersanchez.exemplars10
occupation	15-1000	10453335	alexandersanchez.exemplars10
birthyear	1996	10453335	alexandersanchez.exemplars10
politicalid	3	10453335	alexandersanchez.exemplars10
birthmonth	7	10453335	alexandersanchez.exemplars10
education	7	10453335	alexandersanchez.exemplars10
relfamily	agnostic	10453335	alexandersanchez.exemplars10
raceethnic	black	10453335	alexandersanchez.exemplars10
gender	f	10453335	alexandersanchez.exemplars10
religion	none	10453335	alexandersanchez.exemplars10
citizenship	us	10453335	alexandersanchez.exemplars10
residence	us	10453335	alexandersanchez.exemplars10
state	wa	10453335	alexandersanchez.exemplars10
religionid	1	10471256	alexandersanchez.exemplars10
birthyear	1960	10471256	alexandersanchez.exemplars10
genoccupation	25-	10471256	alexandersanchez.exemplars10
occupation	25-2000	10471256	alexandersanchez.exemplars10
politicalid	3	10471256	alexandersanchez.exemplars10
birthmonth	5	10471256	alexandersanchez.exemplars10
education	9	10471256	alexandersanchez.exemplars10
gender	f	10471256	alexandersanchez.exemplars10
religion	none	10471256	alexandersanchez.exemplars10
state	ny	10471256	alexandersanchez.exemplars10
residence	sm	10471256	alexandersanchez.exemplars10
relfamily	spiritual	10471256	alexandersanchez.exemplars10
citizenship	us	10471256	alexandersanchez.exemplars10
raceethnic	white	10471256	alexandersanchez.exemplars10
religionid	1	10488171	alexandersanchez.exemplars10
birthmonth	10	10488171	alexandersanchez.exemplars10
birthyear	1987	10488171	alexandersanchez.exemplars10
politicalid	2	10488171	alexandersanchez.exemplars10
genoccupation	25-	10488171	alexandersanchez.exemplars10
occupation	25-9000	10488171	alexandersanchez.exemplars10
education	9	10488171	alexandersanchez.exemplars10
gender	f	10488171	alexandersanchez.exemplars10
state	nj	10488171	alexandersanchez.exemplars10
religion	none	10488171	alexandersanchez.exemplars10
relfamily	spiritual	10488171	alexandersanchez.exemplars10
citizenship	us	10488171	alexandersanchez.exemplars10
residence	us	10488171	alexandersanchez.exemplars10
raceethnic	white	10488171	alexandersanchez.exemplars10
birthyear	1963	10617538	alexandersanchez.exemplars10
genoccupation	25-	10617538	alexandersanchez.exemplars10
occupation	25-1000	10617538	alexandersanchez.exemplars10
politicalid	3	10617538	alexandersanchez.exemplars10
religionid	3	10617538	alexandersanchez.exemplars10
birthmonth	4	10617538	alexandersanchez.exemplars10
education	9	10617538	alexandersanchez.exemplars10
gender	m	10617538	alexandersanchez.exemplars10
relfamily	methodist	10617538	alexandersanchez.exemplars10
religion	protestant	10617538	alexandersanchez.exemplars10
state	sc	10617538	alexandersanchez.exemplars10
reldenom	unitedmethodist	10617538	alexandersanchez.exemplars10
citizenship	us	10617538	alexandersanchez.exemplars10
residence	us	10617538	alexandersanchez.exemplars10
raceethnic	white	10617538	alexandersanchez.exemplars10
birthmonth	1	10715389	alexandersanchez.exemplars10
religionid	1	10715389	alexandersanchez.exemplars10
education	12	10715389	alexandersanchez.exemplars10
birthyear	1990	10715389	alexandersanchez.exemplars10
genoccupation	25-	10715389	alexandersanchez.exemplars10
occupation	25-1000	10715389	alexandersanchez.exemplars10
politicalid	3	10715389	alexandersanchez.exemplars10
raceethnic	black	10715389	alexandersanchez.exemplars10
gender	m	10715389	alexandersanchez.exemplars10
religion	none	10715389	alexandersanchez.exemplars10
relfamily	null	10715389	alexandersanchez.exemplars10
citizenship	tr	10715389	alexandersanchez.exemplars10
residence	tr	10715389	alexandersanchez.exemplars10
birthyear	1988	10760843	alexandersanchez.exemplars10
religionid	2	10760843	alexandersanchez.exemplars10
politicalid	3	10760843	alexandersanchez.exemplars10
genoccupation	43-	10760843	alexandersanchez.exemplars10
occupation	43-6000	10760843	alexandersanchez.exemplars10
birthmonth	5	10760843	alexandersanchez.exemplars10
education	7	10760843	alexandersanchez.exemplars10
gender	f	10760843	alexandersanchez.exemplars10
reldenom	nondenominational	10760843	alexandersanchez.exemplars10
relfamily	nondenominational	10760843	alexandersanchez.exemplars10
religion	protestant	10760843	alexandersanchez.exemplars10
residence	sm	10760843	alexandersanchez.exemplars10
state	tn	10760843	alexandersanchez.exemplars10
citizenship	us	10760843	alexandersanchez.exemplars10
raceethnic	white	10760843	alexandersanchez.exemplars10
politicalid	1	10871803	alexandersanchez.exemplars10
religionid	1	10871803	alexandersanchez.exemplars10
birthyear	1951	10871803	alexandersanchez.exemplars10
genoccupation	2931	10871803	alexandersanchez.exemplars10
occupation	31-9000	10871803	alexandersanchez.exemplars10
birthmonth	8	10871803	alexandersanchez.exemplars10
education	9	10871803	alexandersanchez.exemplars10
state	hi	10871803	alexandersanchez.exemplars10
gender	m	10871803	alexandersanchez.exemplars10
religion	none	10871803	alexandersanchez.exemplars10
residence	sm	10871803	alexandersanchez.exemplars10
relfamily	spiritual	10871803	alexandersanchez.exemplars10
citizenship	us	10871803	alexandersanchez.exemplars10
raceethnic	white	10871803	alexandersanchez.exemplars10
religionid	1	10873010	alexandersanchez.exemplars10
birthmonth	11	10873010	alexandersanchez.exemplars10
birthyear	1955	10873010	alexandersanchez.exemplars10
politicalid	2	10873010	alexandersanchez.exemplars10
genoccupation	25-	10873010	alexandersanchez.exemplars10
occupation	25-9000	10873010	alexandersanchez.exemplars10
education	9	10873010	alexandersanchez.exemplars10
gender	f	10873010	alexandersanchez.exemplars10
reldenom	null	10873010	alexandersanchez.exemplars10
relfamily	null	10873010	alexandersanchez.exemplars10
state	oh	10873010	alexandersanchez.exemplars10
religion	protestant	10873010	alexandersanchez.exemplars10
citizenship	us	10873010	alexandersanchez.exemplars10
residence	us	10873010	alexandersanchez.exemplars10
raceethnic	white	10873010	alexandersanchez.exemplars10
politicalid	0	10901063	alexandersanchez.exemplars10
birthyear	1988	10901063	alexandersanchez.exemplars10
religionid	2	10901063	alexandersanchez.exemplars10
birthmonth	3	10901063	alexandersanchez.exemplars10
education	7	10901063	alexandersanchez.exemplars10
residence	bg	10901063	alexandersanchez.exemplars10
religion	catholic	10901063	alexandersanchez.exemplars10
relfamily	eastern	10901063	alexandersanchez.exemplars10
gender	m	10901063	alexandersanchez.exemplars10
genoccupation	null	10901063	alexandersanchez.exemplars10
citizenship	ru	10901063	alexandersanchez.exemplars10
raceethnic	white	10901063	alexandersanchez.exemplars10
birthmonth	1	10932319	alexandersanchez.exemplars10
multi_asian	1	10932319	alexandersanchez.exemplars10
multi_white	1	10932319	alexandersanchez.exemplars10
religionid	1	10932319	alexandersanchez.exemplars10
education	12	10932319	alexandersanchez.exemplars10
birthyear	1964	10932319	alexandersanchez.exemplars10
genoccupation	25-	10932319	alexandersanchez.exemplars10
occupation	25-3000	10932319	alexandersanchez.exemplars10
politicalid	3	10932319	alexandersanchez.exemplars10
relfamily	agnostic	10932319	alexandersanchez.exemplars10
state	ca	10932319	alexandersanchez.exemplars10
gender	f	10932319	alexandersanchez.exemplars10
raceethnic	multi	10932319	alexandersanchez.exemplars10
religion	none	10932319	alexandersanchez.exemplars10
multi_black	null	10932319	alexandersanchez.exemplars10
multi_hispanic	null	10932319	alexandersanchez.exemplars10
multi_middleeastern	null	10932319	alexandersanchez.exemplars10
multi_native	null	10932319	alexandersanchez.exemplars10
multi_pacificislander	null	10932319	alexandersanchez.exemplars10
citizenship	us	10932319	alexandersanchez.exemplars10
residence	us	10932319	alexandersanchez.exemplars10
birthyear	1964	11087332	alexandersanchez.exemplars10
genoccupation	25-	11087332	alexandersanchez.exemplars10
occupation	25-3000	11087332	alexandersanchez.exemplars10
politicalid	3	11087332	alexandersanchez.exemplars10
religionid	3	11087332	alexandersanchez.exemplars10
birthmonth	5	11087332	alexandersanchez.exemplars10
education	5	11087332	alexandersanchez.exemplars10
citizenship	ca	11087332	alexandersanchez.exemplars10
religion	catholic	11087332	alexandersanchez.exemplars10
gender	f	11087332	alexandersanchez.exemplars10
state	nb	11087332	alexandersanchez.exemplars10
relfamily	romancatholic	11087332	alexandersanchez.exemplars10
residence	sm	11087332	alexandersanchez.exemplars10
raceethnic	white	11087332	alexandersanchez.exemplars10
birthmonth	11	11104819	alexandersanchez.exemplars10
birthyear	1999	11104819	alexandersanchez.exemplars10
politicalid	2	11104819	alexandersanchez.exemplars10
religionid	2	11104819	alexandersanchez.exemplars10
genoccupation	25-	11104819	alexandersanchez.exemplars10
occupation	25-9999	11104819	alexandersanchez.exemplars10
education	4	11104819	alexandersanchez.exemplars10
religion	catholic	11104819	alexandersanchez.exemplars10
gender	f	11104819	alexandersanchez.exemplars10
state	ma	11104819	alexandersanchez.exemplars10
relfamily	romancatholic	11104819	alexandersanchez.exemplars10
citizenship	us	11104819	alexandersanchez.exemplars10
residence	us	11104819	alexandersanchez.exemplars10
raceethnic	white	11104819	alexandersanchez.exemplars10
religionid	1	11125503	alexandersanchez.exemplars10
education	10	11125503	alexandersanchez.exemplars10
birthyear	1984	11125503	alexandersanchez.exemplars10
politicalid	2	11125503	alexandersanchez.exemplars10
genoccupation	23-	11125503	alexandersanchez.exemplars10
occupation	23-1000	11125503	alexandersanchez.exemplars10
birthmonth	6	11125503	alexandersanchez.exemplars10
relfamily	agnostic	11125503	alexandersanchez.exemplars10
gender	f	11125503	alexandersanchez.exemplars10
state	mn	11125503	alexandersanchez.exemplars10
religion	none	11125503	alexandersanchez.exemplars10
citizenship	us	11125503	alexandersanchez.exemplars10
residence	us	11125503	alexandersanchez.exemplars10
raceethnic	white	11125503	alexandersanchez.exemplars10
politicalid	1	11131760	alexandersanchez.exemplars10
birthyear	1981	11131760	alexandersanchez.exemplars10
religionid	2	11131760	alexandersanchez.exemplars10
birthmonth	5	11131760	alexandersanchez.exemplars10
education	7	11131760	alexandersanchez.exemplars10
raceethnic	black	11131760	alexandersanchez.exemplars10
gender	f	11131760	alexandersanchez.exemplars10
genoccupation	null	11131760	alexandersanchez.exemplars10
relfamily	null	11131760	alexandersanchez.exemplars10
state	null	11131760	alexandersanchez.exemplars10
religion	protestant	11131760	alexandersanchez.exemplars10
residence	sm	11131760	alexandersanchez.exemplars10
citizenship	us	11131760	alexandersanchez.exemplars10
politicalid	0	11156251	alexandersanchez.exemplars10
birthyear	1999	11156251	alexandersanchez.exemplars10
religionid	2	11156251	alexandersanchez.exemplars10
genoccupation	2931	11156251	alexandersanchez.exemplars10
occupation	31-1000	11156251	alexandersanchez.exemplars10
education	6	11156251	alexandersanchez.exemplars10
birthmonth	9	11156251	alexandersanchez.exemplars10
gender	f	11156251	alexandersanchez.exemplars10
state	fl	11156251	alexandersanchez.exemplars10
raceethnic	hispanic	11156251	alexandersanchez.exemplars10
religion	jewish	11156251	alexandersanchez.exemplars10
relfamily	orthodox	11156251	alexandersanchez.exemplars10
residence	us	11156251	alexandersanchez.exemplars10
citizenship	ve	11156251	alexandersanchez.exemplars10
politicalid	-1	11158364	alexandersanchez.exemplars10
religionid	1	11158364	alexandersanchez.exemplars10
genoccupation	19-	11158364	alexandersanchez.exemplars10
occupation	19-2000	11158364	alexandersanchez.exemplars10
birthyear	1996	11158364	alexandersanchez.exemplars10
birthmonth	7	11158364	alexandersanchez.exemplars10
education	8	11158364	alexandersanchez.exemplars10
religion	catholic	11158364	alexandersanchez.exemplars10
gender	m	11158364	alexandersanchez.exemplars10
state	me	11158364	alexandersanchez.exemplars10
relfamily	romancatholic	11158364	alexandersanchez.exemplars10
residence	sm	11158364	alexandersanchez.exemplars10
citizenship	us	11158364	alexandersanchez.exemplars10
raceethnic	white	11158364	alexandersanchez.exemplars10
politicalid	-2	11194512	alexandersanchez.exemplars10
education	14	11194512	alexandersanchez.exemplars10
birthyear	1975	11194512	alexandersanchez.exemplars10
religionid	4	11194512	alexandersanchez.exemplars10
birthmonth	6	11194512	alexandersanchez.exemplars10
religion	catholic	11194512	alexandersanchez.exemplars10
citizenship	fr	11194512	alexandersanchez.exemplars10
gender	m	11194512	alexandersanchez.exemplars10
genoccupation	null	11194512	alexandersanchez.exemplars10
relfamily	romancatholic	11194512	alexandersanchez.exemplars10
residence	uk	11194512	alexandersanchez.exemplars10
raceethnic	white	11194512	alexandersanchez.exemplars10
birthmonth	1	11209936	alexandersanchez.exemplars10
religionid	1	11209936	alexandersanchez.exemplars10
birthyear	1999	11209936	alexandersanchez.exemplars10
genoccupation	25-	11209936	alexandersanchez.exemplars10
occupation	25-2000	11209936	alexandersanchez.exemplars10
politicalid	3	11209936	alexandersanchez.exemplars10
education	7	11209936	alexandersanchez.exemplars10
state	ca	11209936	alexandersanchez.exemplars10
raceethnic	hispanic	11209936	alexandersanchez.exemplars10
gender	m	11209936	alexandersanchez.exemplars10
religion	none	11209936	alexandersanchez.exemplars10
relfamily	spiritual	11209936	alexandersanchez.exemplars10
citizenship	us	11209936	alexandersanchez.exemplars10
residence	us	11209936	alexandersanchez.exemplars10
politicalid	1	11215370	alexandersanchez.exemplars10
religionid	1	11215370	alexandersanchez.exemplars10
birthmonth	11	11215370	alexandersanchez.exemplars10
genoccupation	13-	11215370	alexandersanchez.exemplars10
